id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Propensity
61999,Female,61,1,10.0,0,1-2 Year,Yes,28062.0,26.0,81,0.19150627
261334,Male,74,1,28.0,0,1-2 Year,Yes,65235.0,26.0,95,0.19149113
225936,Female,62,1,28.0,0,1-2 Year,Yes,40746.0,122.0,91,0.19145569
355057,Male,27,1,41.0,0,< 1 Year,Yes,58078.0,152.0,110,0.19145426
351245,Male,56,1,46.0,0,> 2 Years,Yes,27924.0,124.0,229,0.1914525
368520,Male,56,1,8.0,0,1-2 Year,Yes,28884.0,124.0,237,0.1914525
148172,Female,41,1,28.0,0,1-2 Year,Yes,32515.0,139.0,190,0.19143772
379816,Female,73,1,41.0,0,1-2 Year,Yes,76864.0,156.0,152,0.19142403
45790,Female,57,1,47.0,0,1-2 Year,Yes,38115.0,124.0,189,0.19141728
278296,Male,29,1,21.0,0,< 1 Year,Yes,26781.0,152.0,120,0.19124159
153521,Female,74,1,28.0,0,1-2 Year,Yes,111208.0,26.0,268,0.1911694
4599,Female,73,1,28.0,0,1-2 Year,Yes,62245.0,26.0,268,0.1911694
135198,Male,66,1,28.0,0,1-2 Year,Yes,2630.0,157.0,247,0.19115728
118342,Male,65,1,15.0,0,1-2 Year,Yes,29465.0,122.0,222,0.1911525
303520,Female,27,1,28.0,0,< 1 Year,Yes,51243.0,152.0,85,0.19104996
117456,Female,27,1,28.0,0,< 1 Year,Yes,49658.0,152.0,30,0.19104996
171781,Female,62,1,23.0,0,1-2 Year,Yes,2630.0,156.0,158,0.19101323
330437,Male,59,1,8.0,0,1-2 Year,Yes,37126.0,124.0,220,0.19100866
191059,Female,59,1,33.0,0,1-2 Year,Yes,38342.0,124.0,127,0.19100866
322953,Male,23,1,46.0,0,< 1 Year,Yes,33465.0,26.0,163,0.19098485
256694,Female,68,1,28.0,0,1-2 Year,Yes,34935.0,26.0,73,0.19096665
339590,Male,71,1,28.0,0,> 2 Years,Yes,48840.0,26.0,65,0.190952
209614,Female,70,1,28.0,0,> 2 Years,Yes,44614.0,26.0,65,0.190952
4158,Male,25,1,29.0,0,< 1 Year,Yes,2630.0,152.0,218,0.19092798
99515,Female,34,1,50.0,0,1-2 Year,Yes,34952.0,8.0,49,0.190876
57688,Male,26,1,29.0,0,< 1 Year,Yes,29292.0,152.0,96,0.19086695
367881,Male,62,1,28.0,0,1-2 Year,Yes,90985.0,30.0,207,0.19086564
282527,Male,60,1,28.0,0,> 2 Years,Yes,58664.0,30.0,225,0.19086564
353930,Male,59,1,46.0,0,1-2 Year,Yes,31610.0,124.0,64,0.19084927
321858,Female,53,1,8.0,0,1-2 Year,Yes,66762.0,124.0,96,0.19084352
261555,Male,29,1,48.0,0,1-2 Year,Yes,2630.0,15.0,209,0.19081263
313265,Male,62,1,26.0,0,> 2 Years,Yes,39085.0,26.0,39,0.1908077
341744,Male,28,1,30.0,0,< 1 Year,Yes,18720.0,152.0,56,0.19077486
352709,Male,62,1,28.0,0,1-2 Year,Yes,35277.0,122.0,278,0.19076854
53327,Male,61,1,28.0,0,1-2 Year,Yes,33758.0,122.0,285,0.19076854
50807,Female,73,1,28.0,0,1-2 Year,Yes,58632.0,26.0,190,0.19076194
374721,Male,65,1,28.0,0,1-2 Year,Yes,49211.0,124.0,176,0.19075266
342278,Male,65,1,28.0,0,> 2 Years,Yes,49772.0,124.0,143,0.19075266
131698,Female,63,1,28.0,0,1-2 Year,Yes,39357.0,122.0,159,0.1907402
65081,Male,65,1,28.0,0,1-2 Year,Yes,36509.0,122.0,230,0.1907402
278351,Female,63,1,28.0,0,1-2 Year,Yes,39208.0,122.0,158,0.1907402
315484,Female,65,1,28.0,0,1-2 Year,Yes,35590.0,122.0,214,0.1907402
251418,Female,65,1,28.0,0,1-2 Year,Yes,36051.0,122.0,233,0.1907402
153629,Female,56,1,37.0,0,> 2 Years,Yes,44363.0,124.0,238,0.19072627
331531,Female,66,1,30.0,0,1-2 Year,Yes,2630.0,157.0,141,0.1907204
143214,Female,33,1,6.0,0,< 1 Year,Yes,36121.0,152.0,260,0.1907018
210129,Male,26,1,41.0,0,< 1 Year,Yes,33810.0,152.0,266,0.19067605
305331,Female,24,1,41.0,0,< 1 Year,Yes,38416.0,152.0,283,0.19067605
55758,Female,24,1,41.0,0,< 1 Year,Yes,36661.0,152.0,268,0.19067605
354869,Male,58,1,46.0,0,> 2 Years,Yes,23470.0,124.0,92,0.19066334
8828,Female,64,1,0.0,0,1-2 Year,Yes,2630.0,26.0,27,0.1906468
192066,Male,21,1,29.0,0,< 1 Year,Yes,2630.0,156.0,198,0.19062696
39777,Male,71,1,28.0,0,1-2 Year,Yes,2630.0,158.0,149,0.1906152
18758,Male,25,1,15.0,0,< 1 Year,Yes,2630.0,154.0,28,0.19061181
267027,Female,21,1,8.0,0,1-2 Year,Yes,32133.0,156.0,108,0.19057457
5714,Female,64,1,18.0,0,1-2 Year,Yes,25709.0,124.0,255,0.19056995
253412,Female,69,1,28.0,0,1-2 Year,Yes,51568.0,124.0,253,0.19055876
273134,Male,65,1,28.0,0,1-2 Year,Yes,53931.0,122.0,58,0.1905505
103686,Female,64,1,28.0,0,> 2 Years,Yes,51870.0,122.0,48,0.1905505
19787,Male,64,1,28.0,0,1-2 Year,Yes,53653.0,122.0,43,0.1905505
244194,Male,61,1,28.0,0,1-2 Year,Yes,54076.0,124.0,62,0.19052292
192290,Male,52,1,48.0,0,1-2 Year,Yes,2630.0,124.0,227,0.1905068
133486,Male,52,1,1.0,0,1-2 Year,Yes,2630.0,124.0,217,0.1905068
319891,Female,65,1,9.0,0,> 2 Years,Yes,37445.0,26.0,135,0.19049822
130960,Female,23,1,40.0,0,< 1 Year,Yes,31801.0,26.0,32,0.1904869
167909,Male,63,1,28.0,0,1-2 Year,Yes,46224.0,124.0,187,0.19047613
278185,Male,64,1,28.0,0,1-2 Year,Yes,48876.0,124.0,247,0.19047613
106456,Female,65,1,28.0,0,1-2 Year,Yes,44944.0,124.0,202,0.19047613
299778,Female,65,1,28.0,0,> 2 Years,Yes,43701.0,124.0,183,0.19047613
208259,Male,31,1,46.0,0,< 1 Year,Yes,21426.0,152.0,80,0.19046086
309362,Male,70,1,28.0,0,1-2 Year,Yes,36480.0,26.0,38,0.19044867
330150,Male,69,1,28.0,0,> 2 Years,Yes,49889.0,26.0,200,0.19044827
64783,Female,23,1,46.0,0,< 1 Year,Yes,25342.0,26.0,180,0.19039047
253055,Male,59,1,14.0,0,1-2 Year,Yes,35947.0,124.0,72,0.19036634
53903,Male,65,1,8.0,0,1-2 Year,Yes,26310.0,26.0,286,0.19034095
270584,Male,64,1,8.0,0,1-2 Year,Yes,26231.0,26.0,267,0.19034095
169663,Female,28,1,21.0,0,< 1 Year,Yes,26903.0,152.0,37,0.19030505
318676,Male,50,0,15.0,0,1-2 Year,Yes,29962.0,124.0,224,0.19028777
276791,Female,64,1,24.0,0,1-2 Year,Yes,30134.0,26.0,81,0.19027558
272940,Male,63,1,28.0,0,1-2 Year,Yes,45281.0,122.0,50,0.1902742
277520,Male,67,1,30.0,0,1-2 Year,Yes,2630.0,156.0,41,0.1902496
149871,Female,23,1,44.0,0,< 1 Year,Yes,27276.0,26.0,246,0.19020079
170011,Male,59,1,46.0,0,1-2 Year,Yes,2630.0,124.0,136,0.19018318
264638,Male,68,1,28.0,0,1-2 Year,Yes,53434.0,124.0,293,0.19017135
197658,Female,66,1,28.0,0,1-2 Year,Yes,44233.0,124.0,47,0.1901621
22377,Male,38,1,25.0,0,1-2 Year,Yes,49275.0,124.0,191,0.19014867
154355,Female,62,1,29.0,0,1-2 Year,Yes,71709.0,124.0,79,0.1901344
152173,Male,71,1,28.0,0,> 2 Years,Yes,52614.0,26.0,97,0.19013338
73382,Female,61,1,28.0,0,1-2 Year,Yes,48557.0,139.0,254,0.19008975
257901,Male,42,1,48.0,0,1-2 Year,Yes,2630.0,156.0,288,0.19007103
333477,Male,27,1,28.0,0,< 1 Year,Yes,46714.0,152.0,287,0.19002771
216668,Female,62,1,28.0,0,> 2 Years,Yes,58351.0,124.0,271,0.19000249
101073,Male,68,1,28.0,0,1-2 Year,Yes,43613.0,26.0,283,0.18999316
182792,Female,21,1,28.0,0,1-2 Year,Yes,21716.0,156.0,275,0.18998614
137726,Male,40,1,3.0,0,1-2 Year,Yes,26337.0,152.0,83,0.1899758
292624,Male,51,1,50.0,0,1-2 Year,Yes,2630.0,156.0,266,0.18993457
225709,Female,37,1,29.0,0,1-2 Year,No,2630.0,157.0,204,0.18991585
326915,Male,42,1,50.0,0,1-2 Year,Yes,39760.0,8.0,143,0.18987106
77128,Male,57,1,50.0,0,1-2 Year,Yes,46418.0,124.0,49,0.18986066
370941,Male,53,1,48.0,0,1-2 Year,Yes,2630.0,124.0,175,0.1898573
93274,Male,53,1,48.0,0,1-2 Year,Yes,2630.0,124.0,137,0.1898573
151240,Male,54,1,48.0,0,1-2 Year,Yes,2630.0,124.0,136,0.1898573
188043,Male,53,1,48.0,0,> 2 Years,Yes,2630.0,124.0,140,0.1898573
114595,Male,53,1,31.0,0,1-2 Year,Yes,2630.0,124.0,226,0.1898573
107772,Male,54,1,48.0,0,1-2 Year,Yes,2630.0,124.0,209,0.1898573
210215,Female,54,1,48.0,0,> 2 Years,Yes,2630.0,124.0,184,0.1898573
136138,Male,53,1,31.0,0,1-2 Year,Yes,2630.0,124.0,132,0.1898573
370283,Female,30,1,30.0,0,< 1 Year,Yes,32246.0,152.0,159,0.18984634
134475,Male,68,1,28.0,0,1-2 Year,Yes,2630.0,158.0,179,0.18983364
148947,Female,40,1,50.0,0,1-2 Year,Yes,24568.0,8.0,189,0.18983029
291099,Female,38,1,50.0,0,1-2 Year,Yes,33749.0,8.0,186,0.18983029
278954,Male,22,1,45.0,0,< 1 Year,Yes,37396.0,124.0,193,0.18982995
256867,Male,64,1,28.0,0,1-2 Year,Yes,31191.0,154.0,271,0.18977432
33617,Male,71,1,28.0,0,> 2 Years,Yes,51763.0,26.0,129,0.1897542
31138,Male,65,1,28.0,0,1-2 Year,Yes,75364.0,124.0,149,0.18974088
279328,Female,65,1,28.0,0,1-2 Year,Yes,69394.0,124.0,231,0.18974088
367935,Male,65,1,28.0,0,1-2 Year,Yes,57949.0,124.0,128,0.18974088
48482,Male,63,1,28.0,0,1-2 Year,Yes,57489.0,124.0,181,0.18974088
14428,Male,64,1,28.0,0,1-2 Year,Yes,57998.0,124.0,151,0.18974088
367377,Female,65,1,28.0,0,> 2 Years,Yes,82024.0,124.0,161,0.18974088
191042,Male,63,1,28.0,0,1-2 Year,Yes,59232.0,124.0,164,0.18974088
74494,Female,63,1,28.0,0,1-2 Year,Yes,70586.0,124.0,149,0.18974088
85089,Male,71,1,29.0,0,> 2 Years,Yes,35404.0,26.0,87,0.18973961
283731,Female,77,1,28.0,0,> 2 Years,Yes,29921.0,26.0,120,0.18973619
123836,Female,67,1,28.0,0,1-2 Year,Yes,41694.0,26.0,270,0.18972749
46039,Male,67,1,28.0,0,> 2 Years,Yes,39462.0,26.0,286,0.18972749
314728,Female,67,1,28.0,0,> 2 Years,Yes,41235.0,26.0,276,0.18972749
25105,Male,66,1,28.0,0,> 2 Years,Yes,39787.0,26.0,278,0.18972749
105394,Male,66,1,28.0,0,> 2 Years,Yes,42433.0,25.0,283,0.18972749
332989,Male,69,1,28.0,0,1-2 Year,Yes,42264.0,26.0,137,0.18968308
188657,Male,69,1,28.0,0,> 2 Years,Yes,42622.0,26.0,129,0.18968308
350570,Male,44,1,47.0,0,1-2 Year,Yes,31727.0,16.0,262,0.18964948
31852,Male,65,1,33.0,0,1-2 Year,Yes,36342.0,124.0,15,0.18959261
365872,Female,40,1,28.0,0,1-2 Year,Yes,63234.0,22.0,108,0.18958817
92280,Male,69,1,18.0,0,1-2 Year,Yes,35200.0,26.0,98,0.18955821
300726,Male,59,1,14.0,0,1-2 Year,Yes,31612.0,124.0,101,0.18951055
34348,Male,58,1,8.0,0,1-2 Year,Yes,37787.0,124.0,94,0.18943317
362587,Male,58,1,8.0,0,1-2 Year,Yes,38724.0,124.0,95,0.18943317
326440,Male,67,1,28.0,0,1-2 Year,Yes,39008.0,154.0,97,0.18940426
185576,Male,22,1,28.0,0,1-2 Year,Yes,43145.0,124.0,39,0.18938676
177912,Female,56,1,25.0,0,1-2 Year,Yes,33564.0,26.0,27,0.18937398
235145,Female,25,1,11.0,0,< 1 Year,Yes,22972.0,152.0,158,0.18937384
110339,Female,63,1,15.0,0,1-2 Year,Yes,2630.0,26.0,158,0.18934667
268497,Male,64,1,15.0,0,1-2 Year,Yes,2630.0,26.0,161,0.18934667
360381,Female,27,1,45.0,0,< 1 Year,Yes,19782.0,152.0,120,0.18933192
243954,Female,23,1,8.0,0,< 1 Year,Yes,27807.0,26.0,167,0.18933181
194405,Male,56,1,32.0,0,1-2 Year,Yes,2630.0,124.0,239,0.1893285
126674,Female,23,1,41.0,0,< 1 Year,Yes,33254.0,152.0,129,0.18931416
95561,Female,63,1,28.0,0,> 2 Years,Yes,2630.0,157.0,80,0.18929568
228096,Male,56,1,46.0,0,1-2 Year,Yes,28947.0,122.0,40,0.18928652
248639,Female,25,1,8.0,0,< 1 Year,Yes,2630.0,156.0,30,0.18927242
181437,Male,74,1,28.0,0,1-2 Year,Yes,35658.0,26.0,31,0.18923001
63798,Female,59,1,15.0,0,1-2 Year,Yes,39911.0,124.0,140,0.18922101
122524,Male,56,1,46.0,0,1-2 Year,Yes,35010.0,122.0,168,0.18918486
158878,Male,63,1,28.0,0,1-2 Year,Yes,50455.0,124.0,94,0.1891788
200922,Male,61,1,28.0,0,1-2 Year,Yes,55897.0,124.0,90,0.18917678
244337,Female,65,1,28.0,0,1-2 Year,Yes,37667.0,122.0,118,0.18916643
66696,Female,24,1,11.0,0,< 1 Year,Yes,25819.0,152.0,275,0.18914378
193704,Female,24,1,11.0,0,< 1 Year,Yes,28476.0,152.0,273,0.18914378
164331,Male,29,1,28.0,0,< 1 Year,Yes,2630.0,152.0,165,0.18914272
142784,Female,63,1,29.0,0,1-2 Year,Yes,33138.0,124.0,82,0.18911266
235606,Female,41,1,48.0,0,1-2 Year,Yes,2630.0,8.0,66,0.18910658
87809,Female,24,1,41.0,0,< 1 Year,Yes,2630.0,152.0,78,0.18909875
80621,Male,25,1,41.0,0,< 1 Year,Yes,2630.0,152.0,37,0.18909875
177369,Female,53,1,7.0,0,1-2 Year,No,2630.0,156.0,43,0.18909337
66143,Female,69,1,28.0,0,> 2 Years,Yes,37840.0,26.0,140,0.18898284
313025,Male,56,1,46.0,0,1-2 Year,Yes,49062.0,124.0,20,0.18887761
115847,Male,32,1,21.0,0,< 1 Year,Yes,23375.0,152.0,185,0.1888743
56722,Female,21,1,8.0,0,1-2 Year,Yes,24699.0,154.0,120,0.18885902
135530,Male,35,1,30.0,0,1-2 Year,Yes,2630.0,140.0,54,0.18882583
371316,Female,67,1,28.0,0,1-2 Year,Yes,32976.0,124.0,64,0.18881136
159344,Female,27,1,50.0,0,1-2 Year,Yes,2630.0,156.0,105,0.18878596
162248,Male,55,1,33.0,0,1-2 Year,Yes,35399.0,138.0,239,0.18877946
215322,Female,29,1,18.0,0,< 1 Year,Yes,2630.0,152.0,236,0.18876165
57869,Female,67,1,3.0,0,1-2 Year,Yes,22174.0,124.0,143,0.18876031
196361,Female,23,1,37.0,0,> 2 Years,Yes,2630.0,124.0,227,0.18875341
218283,Female,62,1,30.0,0,1-2 Year,Yes,2630.0,157.0,176,0.18875076
163077,Female,63,1,46.0,0,1-2 Year,Yes,30225.0,26.0,97,0.18867421
315212,Male,65,1,28.0,0,1-2 Year,Yes,36453.0,124.0,296,0.18864092
325988,Male,64,1,39.0,0,1-2 Year,Yes,2630.0,124.0,178,0.18863331
314657,Female,21,1,47.0,0,< 1 Year,Yes,30977.0,163.0,190,0.1886154
210696,Male,66,1,28.0,0,1-2 Year,Yes,33690.0,124.0,45,0.18858173
379231,Male,64,1,45.0,0,1-2 Year,Yes,33118.0,26.0,12,0.18857588
167053,Male,27,1,28.0,0,< 1 Year,Yes,70156.0,152.0,279,0.18856777
159216,Female,20,1,4.0,0,1-2 Year,Yes,28544.0,156.0,159,0.18856262
74583,Female,22,1,50.0,0,< 1 Year,Yes,40593.0,155.0,200,0.18855318
15317,Female,80,1,5.0,0,> 2 Years,Yes,24485.0,26.0,18,0.18854642
64746,Female,28,1,28.0,0,< 1 Year,Yes,56666.0,152.0,115,0.18853633
303740,Female,66,1,28.0,0,> 2 Years,Yes,54171.0,124.0,47,0.18851338
304954,Male,63,1,28.0,0,> 2 Years,Yes,30137.0,124.0,128,0.18848108
333560,Male,65,1,28.0,0,1-2 Year,Yes,30770.0,124.0,216,0.18848108
142378,Male,64,1,6.0,0,1-2 Year,Yes,29609.0,26.0,187,0.18843228
268233,Female,28,1,30.0,0,< 1 Year,Yes,27152.0,152.0,123,0.18840465
378141,Female,39,1,21.0,0,1-2 Year,Yes,27800.0,152.0,30,0.18837775
48394,Male,27,1,28.0,0,< 1 Year,Yes,48839.0,152.0,121,0.1883668
288277,Female,27,1,28.0,0,< 1 Year,Yes,51584.0,152.0,240,0.1883668
190057,Female,27,1,28.0,0,< 1 Year,Yes,49071.0,152.0,155,0.1883668
365884,Male,58,1,8.0,0,1-2 Year,Yes,31567.0,124.0,125,0.18834178
229903,Male,59,1,8.0,0,1-2 Year,Yes,23861.0,124.0,185,0.18834178
132321,Male,58,1,8.0,0,1-2 Year,Yes,35108.0,124.0,134,0.18834178
269828,Male,58,1,33.0,0,1-2 Year,Yes,34626.0,124.0,128,0.18834178
70499,Male,65,1,8.0,0,1-2 Year,Yes,33102.0,26.0,230,0.18832664
11253,Male,21,1,2.0,0,< 1 Year,Yes,32449.0,154.0,155,0.18831101
260008,Male,57,1,50.0,0,1-2 Year,Yes,2630.0,124.0,118,0.18830755
85671,Female,57,1,50.0,0,1-2 Year,Yes,16615.0,124.0,108,0.18830755
106336,Male,64,1,8.0,0,> 2 Years,Yes,2630.0,26.0,279,0.18829319
108672,Female,67,1,28.0,0,> 2 Years,Yes,60624.0,122.0,179,0.18821976
112147,Male,66,1,28.0,0,1-2 Year,Yes,57719.0,122.0,145,0.18821976
195626,Male,65,1,39.0,0,1-2 Year,Yes,2630.0,26.0,112,0.18821761
361989,Female,73,1,28.0,0,1-2 Year,Yes,68303.0,3.0,291,0.18821488
42295,Female,65,1,28.0,0,1-2 Year,Yes,34619.0,124.0,205,0.18819137
185315,Male,65,1,28.0,0,1-2 Year,Yes,33516.0,124.0,174,0.18819137
200554,Male,64,1,24.0,0,1-2 Year,Yes,34781.0,124.0,211,0.18819137
25725,Male,63,1,28.0,0,< 1 Year,Yes,34944.0,124.0,244,0.18819137
112973,Male,21,1,39.0,0,1-2 Year,Yes,29253.0,156.0,94,0.1881302
140015,Female,65,1,28.0,0,1-2 Year,Yes,37046.0,26.0,274,0.1881181
372001,Male,66,1,14.0,0,1-2 Year,Yes,24985.0,124.0,13,0.188096
160783,Male,58,1,46.0,0,> 2 Years,Yes,27532.0,13.0,207,0.188092
327669,Female,24,1,29.0,0,< 1 Year,Yes,2630.0,156.0,48,0.18809006
185854,Female,26,1,1.0,0,< 1 Year,Yes,2630.0,26.0,261,0.1880888
243913,Female,23,1,41.0,0,< 1 Year,Yes,21626.0,152.0,215,0.18808609
336747,Male,23,1,41.0,0,< 1 Year,Yes,21163.0,152.0,171,0.18808609
156690,Male,63,1,28.0,0,1-2 Year,Yes,34483.0,122.0,203,0.1880762
157752,Male,65,1,28.0,0,1-2 Year,Yes,33745.0,122.0,158,0.1880762
304752,Female,65,1,28.0,0,> 2 Years,Yes,34673.0,122.0,125,0.1880762
218897,Male,66,1,28.0,0,> 2 Years,Yes,38939.0,124.0,229,0.18806796
329952,Female,67,1,28.0,0,1-2 Year,Yes,38661.0,124.0,161,0.18806796
276561,Female,27,1,5.0,0,< 1 Year,Yes,27886.0,152.0,146,0.18805794
31697,Female,30,1,28.0,0,< 1 Year,Yes,52294.0,152.0,135,0.18804973
91080,Male,29,1,28.0,0,< 1 Year,Yes,53857.0,152.0,130,0.18804973
343751,Male,66,1,28.0,0,1-2 Year,Yes,28275.0,26.0,15,0.18804657
176194,Male,67,1,28.0,0,> 2 Years,Yes,26820.0,26.0,12,0.18804657
59100,Male,62,1,20.0,0,> 2 Years,Yes,2630.0,26.0,207,0.18803115
112093,Male,66,1,28.0,0,1-2 Year,Yes,32708.0,26.0,32,0.18800241
157470,Female,21,1,31.0,0,1-2 Year,Yes,2630.0,124.0,39,0.18796776
378552,Female,59,1,28.0,0,1-2 Year,Yes,57053.0,24.0,123,0.18795392
105549,Female,23,1,6.0,0,< 1 Year,Yes,28186.0,152.0,10,0.1879398
74960,Female,77,1,28.0,0,1-2 Year,Yes,33952.0,157.0,115,0.18792722
83122,Male,23,1,47.0,0,< 1 Year,Yes,27368.0,26.0,49,0.18788145
208568,Female,56,1,47.0,0,1-2 Year,Yes,18740.0,124.0,277,0.18788107
193319,Female,52,1,10.0,0,1-2 Year,Yes,2630.0,157.0,251,0.18786143
372243,Male,24,1,6.0,0,< 1 Year,Yes,23080.0,152.0,292,0.18779865
312858,Male,67,1,28.0,0,1-2 Year,Yes,44485.0,31.0,154,0.18779077
258240,Male,70,1,28.0,0,1-2 Year,Yes,33365.0,26.0,23,0.18778782
258530,Female,23,1,28.0,0,< 1 Year,Yes,51545.0,155.0,149,0.18774523
44699,Female,73,1,28.0,0,> 2 Years,Yes,40152.0,26.0,18,0.1877409
7843,Male,23,1,11.0,0,< 1 Year,Yes,41078.0,152.0,281,0.18770605
21513,Male,27,1,28.0,0,< 1 Year,Yes,2630.0,152.0,42,0.18769427
30586,Male,27,1,7.0,0,< 1 Year,Yes,2630.0,152.0,35,0.18769427
355527,Male,27,1,28.0,0,< 1 Year,Yes,2630.0,152.0,37,0.18769427
144090,Female,43,1,35.0,0,1-2 Year,Yes,23558.0,88.0,146,0.18768428
145857,Male,43,1,35.0,0,1-2 Year,Yes,28187.0,88.0,125,0.18768428
343536,Male,36,1,35.0,0,< 1 Year,Yes,2630.0,1.0,112,0.18762472
251155,Male,71,1,35.0,0,1-2 Year,Yes,34894.0,10.0,60,0.18761975
296711,Female,61,1,28.0,0,1-2 Year,Yes,64097.0,122.0,106,0.18752567
353316,Male,64,1,8.0,0,1-2 Year,Yes,37301.0,26.0,265,0.18750983
311839,Male,21,1,13.0,0,< 1 Year,Yes,31562.0,157.0,254,0.18750048
155819,Female,24,1,11.0,0,< 1 Year,Yes,26497.0,151.0,247,0.18743512
267842,Male,54,1,20.0,0,1-2 Year,Yes,2630.0,19.0,11,0.18743068
111858,Female,71,1,28.0,0,1-2 Year,Yes,32019.0,122.0,291,0.18742515
359995,Male,28,1,28.0,0,< 1 Year,Yes,2630.0,1.0,16,0.18742341
220256,Female,52,1,47.0,0,1-2 Year,Yes,29316.0,124.0,99,0.18740979
324805,Male,64,1,28.0,0,1-2 Year,Yes,58660.0,122.0,67,0.1874023
77123,Female,64,1,28.0,0,1-2 Year,Yes,50588.0,124.0,77,0.18737707
126138,Female,61,1,28.0,0,1-2 Year,Yes,51355.0,124.0,66,0.18737507
144832,Male,63,1,28.0,0,1-2 Year,Yes,38208.0,122.0,79,0.18736477
205519,Male,65,1,28.0,0,> 2 Years,Yes,38900.0,122.0,70,0.18736477
281130,Female,56,1,47.0,0,1-2 Year,Yes,28560.0,13.0,52,0.18734673
346387,Female,26,1,34.0,0,< 1 Year,Yes,2630.0,154.0,74,0.18733919
256490,Male,22,1,28.0,0,< 1 Year,Yes,49854.0,124.0,36,0.18733722
24240,Female,60,1,39.0,0,1-2 Year,Yes,37592.0,124.0,51,0.18731895
339823,Male,23,1,28.0,0,< 1 Year,Yes,42755.0,154.0,169,0.18730944
146535,Female,60,1,36.0,0,1-2 Year,Yes,25363.0,26.0,255,0.18730263
87555,Male,25,1,29.0,0,< 1 Year,Yes,38223.0,152.0,282,0.18724616
328594,Male,66,1,3.0,0,1-2 Year,Yes,25959.0,124.0,109,0.1871991
202637,Male,75,1,28.0,0,1-2 Year,Yes,59167.0,26.0,28,0.18718451
79410,Male,66,1,28.0,0,1-2 Year,Yes,50460.0,124.0,283,0.18715696
256365,Male,23,1,6.0,0,< 1 Year,Yes,31954.0,152.0,210,0.18715195
370699,Male,54,1,8.0,0,1-2 Year,Yes,61056.0,124.0,71,0.18713619
254617,Female,64,1,28.0,0,> 2 Years,Yes,39406.0,122.0,62,0.1871321
121608,Male,23,1,30.0,0,< 1 Year,Yes,30605.0,26.0,142,0.18710913
179124,Male,74,1,28.0,0,> 2 Years,Yes,41251.0,26.0,39,0.18704182
239426,Female,59,1,8.0,0,1-2 Year,Yes,29283.0,124.0,57,0.18696626
334549,Male,58,1,10.0,0,1-2 Year,Yes,28347.0,124.0,66,0.18695025
246280,Male,74,1,46.0,0,1-2 Year,Yes,26899.0,154.0,51,0.18690805
128456,Female,70,1,28.0,0,> 2 Years,Yes,53767.0,124.0,243,0.18690723
254820,Male,73,1,28.0,0,1-2 Year,Yes,54174.0,124.0,154,0.18687193
166343,Male,52,1,25.0,0,> 2 Years,Yes,26399.0,30.0,135,0.18683967
85898,Female,59,1,46.0,0,> 2 Years,Yes,2630.0,124.0,79,0.18681534
253709,Female,63,1,28.0,0,> 2 Years,Yes,30619.0,122.0,105,0.18680707
118925,Female,59,1,8.0,0,1-2 Year,Yes,31680.0,124.0,98,0.18678322
162394,Male,38,1,50.0,0,1-2 Year,Yes,36966.0,8.0,52,0.18678111
242248,Female,66,1,50.0,0,1-2 Year,Yes,33003.0,154.0,280,0.1867718
255923,Female,57,1,8.0,0,1-2 Year,Yes,50111.0,124.0,50,0.18676203
249022,Female,28,1,30.0,0,< 1 Year,Yes,27420.0,152.0,52,0.18675001
239049,Female,28,1,30.0,0,< 1 Year,Yes,25729.0,152.0,91,0.18675001
27664,Female,52,1,20.0,0,1-2 Year,Yes,2630.0,124.0,14,0.18674605
238759,Male,55,1,21.0,0,1-2 Year,Yes,32883.0,124.0,281,0.18673672
78811,Female,59,1,30.0,0,> 2 Years,Yes,38704.0,124.0,51,0.18672954
135544,Male,64,1,28.0,0,1-2 Year,Yes,31461.0,124.0,263,0.18668441
3880,Male,69,1,28.0,0,1-2 Year,Yes,36675.0,26.0,175,0.18664034
261812,Male,63,1,28.0,0,> 2 Years,Yes,34900.0,124.0,110,0.1866338
68218,Female,64,1,28.0,0,1-2 Year,Yes,34465.0,124.0,100,0.1866338
305789,Male,64,1,28.0,0,1-2 Year,Yes,49900.0,124.0,83,0.18659624
115813,Female,22,1,50.0,0,< 1 Year,Yes,29136.0,124.0,289,0.18659218
187300,Female,63,1,43.0,0,1-2 Year,Yes,32834.0,154.0,103,0.18658726
367762,Male,70,1,7.0,0,> 2 Years,Yes,37818.0,26.0,28,0.1865714
76110,Male,59,1,17.0,0,1-2 Year,Yes,36592.0,124.0,69,0.18657127
350754,Male,65,1,28.0,0,1-2 Year,Yes,35174.0,122.0,108,0.18651935
171819,Male,65,1,28.0,0,> 2 Years,Yes,34144.0,122.0,88,0.18651935
334437,Male,64,1,28.0,0,1-2 Year,Yes,33492.0,122.0,107,0.18651935
68765,Female,36,1,37.0,0,1-2 Year,Yes,33879.0,153.0,155,0.18650737
212593,Male,23,1,28.0,0,< 1 Year,Yes,38087.0,26.0,160,0.18648928
88739,Male,62,1,20.0,0,1-2 Year,Yes,2630.0,26.0,108,0.18647458
137817,Male,62,1,20.0,0,1-2 Year,Yes,2630.0,26.0,86,0.18647458
27963,Male,58,0,46.0,0,1-2 Year,Yes,24803.0,124.0,215,0.1864745
